DATE,EXPIRY,STRIKE_PRC,TIME_MC,F,MD,MD_Close,N,C,BID,ASK
4/1/2017,1,23800,16:00,22068.5,27/2/2017,23941.5,35,1,40,45
4/1/2017,1,23400,16:00,22068.5,27/2/2017,23941.5,35,1,80,83
4/1/2017,1,23200,16:00,22068.5,27/2/2017,23941.5,35,1,108,114
4/1/2017,1,23000,16:00,22068.5,27/2/2017,23941.5,35,1,146,153
4/1/2017,1,22800,16:00,22068.5,27/2/2017,23941.5,35,1,197,204
4/1/2017,1,22600,16:00,22068.5,27/2/2017,23941.5,35,1,261,267
4/1/2017,1,22400,16:00,22068.5,27/2/2017,23941.5,35,1,338,345
4/1/2017,1,22400,16:00,22068.5,27/2/2017,23941.5,35,0,667,680
4/1/2017,1,22200,16:00,22068.5,27/2/2017,23941.5,35,0,561,571
4/1/2017,1,22000,16:00,22068.5,27/2/2017,23941.5,35,1,536,543
4/1/2017,1,22000,16:00,22068.5,27/2/2017,23941.5,35,0,468,477
4/1/2017,1,22200,16:00,22068.5,27/2/2017,23941.5,35,1,430,438
4/1/2017,1,21800,16:00,22068.5,27/2/2017,23941.5,35,1,656,664
4/1/2017,1,21800,16:00,22068.5,27/2/2017,23941.5,35,0,388,394
4/1/2017,1,21600,16:00,22068.5,27/2/2017,23941.5,35,1,786,796
4/1/2017,1,21600,16:00,22068.5,27/2/2017,23941.5,35,0,320,327
4/1/2017,1,21400,16:00,22068.5,27/2/2017,23941.5,35,0,263,269
4/1/2017,1,21200,16:00,22068.5,27/2/2017,23941.5,35,0,215,222
4/1/2017,1,21000,16:00,22068.5,27/2/2017,23941.5,35,0,176,180
4/1/2017,1,20800,16:00,22068.5,27/2/2017,23941.5,35,0,144,150
4/1/2017,1,23600,16:00,22068.5,27/2/2017,23941.5,35,1,59,62
4/1/2017,1,20600,16:00,22068.5,27/2/2017,23941.5,35,0,117,124
4/1/2017,1,20400,16:00,22068.5,27/2/2017,23941.5,35,0,96,100
4/1/2017,1,20200,16:00,22068.5,27/2/2017,23941.5,35,0,79,82
4/1/2017,1,20000,16:00,22068.5,27/2/2017,23941.5,35,0,66,70
4/1/2017,1,24400,16:00,22068.5,27/2/2017,23941.5,35,1,14,18
4/1/2017,1,19800,16:00,22068.5,27/2/2017,23941.5,35,0,53,58
4/1/2017,1,19600,16:00,22068.5,27/2/2017,23941.5,35,0,43,49
4/1/2017,1,19400,16:00,22068.5,27/2/2017,23941.5,35,0,36,40
4/1/2017,1,19200,16:00,22068.5,27/2/2017,23941.5,35,0,30,35
4/1/2017,1,19000,16:00,22068.5,27/2/2017,23941.5,35,0,26,29
4/1/2017,1,18800,16:00,22068.5,27/2/2017,23941.5,35,0,20,24
4/1/2017,1,18600,16:00,22068.5,27/2/2017,23941.5,35,0,19,20
4/1/2017,1,18400,16:00,22068.5,27/2/2017,23941.5,35,0,15,17
4/1/2017,1,18200,16:00,22068.5,27/2/2017,23941.5,35,0,14,15
4/1/2017,1,18000,16:00,22068.5,27/2/2017,23941.5,35,0,12,13
4/1/2017,1,17600,16:00,22068.5,27/2/2017,23941.5,35,0,8,9
4/1/2017,1,17400,16:00,22068.5,27/2/2017,23941.5,35,0,7,8
4/1/2017,1,17000,16:00,22068.5,27/2/2017,23941.5,35,0,5,6
5/1/2017,0,24000,16:00,22454,26/1/2017,23349,15,1,5,6
5/1/2017,0,23600,16:00,22454,26/1/2017,23349,15,1,18,19
5/1/2017,0,23400,16:00,22454,26/1/2017,23349,15,1,32,33
5/1/2017,0,23200,16:00,22454,26/1/2017,23349,15,1,56,57
5/1/2017,0,23000,16:00,22454,26/1/2017,23349,15,0,628,663
5/1/2017,0,22800,16:00,22454,26/1/2017,23349,15,1,150,152
5/1/2017,0,22800,16:00,22454,26/1/2017,23349,15,0,492,500
5/1/2017,0,22600,16:00,22454,26/1/2017,23349,15,1,228,231
5/1/2017,0,22600,16:00,22454,26/1/2017,23349,15,0,374,376
5/1/2017,0,22400,16:00,22454,26/1/2017,23349,15,1,329,332
5/1/2017,0,22400,16:00,22454,26/1/2017,23349,15,0,275,277
5/1/2017,0,23000,16:00,22454,26/1/2017,23349,15,1,95,97
5/1/2017,0,22200,16:00,22454,26/1/2017,23349,15,1,451,454
5/1/2017,0,22200,16:00,22454,26/1/2017,23349,15,0,197,199
5/1/2017,0,23800,16:00,22454,26/1/2017,23349,15,1,9,11
5/1/2017,0,22000,16:00,22454,26/1/2017,23349,15,1,587,600
5/1/2017,0,22000,16:00,22454,26/1/2017,23349,15,0,139,141
5/1/2017,0,21800,16:00,22454,26/1/2017,23349,15,1,747,756
5/1/2017,0,21800,16:00,22454,26/1/2017,23349,15,0,97,99
5/1/2017,0,21600,16:00,22454,26/1/2017,23349,15,0,67,68
5/1/2017,0,21400,16:00,22454,26/1/2017,23349,15,0,47,48
5/1/2017,0,21200,16:00,22454,26/1/2017,23349,15,0,33,34
5/1/2017,0,21000,16:00,22454,26/1/2017,23349,15,0,23,24
5/1/2017,0,20800,16:00,22454,26/1/2017,23349,15,0,16,18
5/1/2017,0,20600,16:00,22454,26/1/2017,23349,15,0,12,13
5/1/2017,0,20400,16:00,22454,26/1/2017,23349,15,0,9,10
5/1/2017,0,20200,16:00,22454,26/1/2017,23349,15,0,7,8
5/1/2017,0,20000,16:00,22454,26/1/2017,23349,15,0,6,7
5/1/2017,1,24600,16:00,22409.5,27/2/2017,23941.5,34,1,18,22
5/1/2017,1,24400,16:00,22409.5,27/2/2017,23941.5,34,1,26,31
5/1/2017,1,24200,16:00,22409.5,27/2/2017,23941.5,34,1,37,40
5/1/2017,1,24000,16:00,22409.5,27/2/2017,23941.5,34,1,52,54
5/1/2017,1,23800,16:00,22409.5,27/2/2017,23941.5,34,1,72,77
5/1/2017,1,23600,16:00,22409.5,27/2/2017,23941.5,34,1,99,105
5/1/2017,1,23400,16:00,22409.5,27/2/2017,23941.5,34,1,135,141
5/1/2017,1,23000,16:00,22409.5,27/2/2017,23941.5,34,1,240,246
5/1/2017,1,22800,16:00,22409.5,27/2/2017,23941.5,34,1,310,317
5/1/2017,1,22800,16:00,22409.5,27/2/2017,23941.5,34,0,670,711
5/1/2017,1,22600,16:00,22409.5,27/2/2017,23941.5,34,0,576,596
5/1/2017,1,22400,16:00,22409.5,27/2/2017,23941.5,34,1,496,505
5/1/2017,1,22400,16:00,22409.5,27/2/2017,23941.5,34,0,487,497
5/1/2017,1,22200,16:00,22409.5,27/2/2017,23941.5,34,1,610,619
5/1/2017,1,22200,16:00,22409.5,27/2/2017,23941.5,34,0,403,410
5/1/2017,1,22000,16:00,22409.5,27/2/2017,23941.5,34,1,736,745
5/1/2017,1,22000,16:00,22409.5,27/2/2017,23941.5,34,0,328,336
5/1/2017,1,22600,16:00,22409.5,27/2/2017,23941.5,34,1,397,403
5/1/2017,1,21800,16:00,22409.5,27/2/2017,23941.5,34,0,267,274
5/1/2017,1,21600,16:00,22409.5,27/2/2017,23941.5,34,0,216,222
5/1/2017,1,21400,16:00,22409.5,27/2/2017,23941.5,34,0,174,181
5/1/2017,1,21200,16:00,22409.5,27/2/2017,23941.5,34,0,140,146
5/1/2017,1,23200,16:00,22409.5,27/2/2017,23941.5,34,1,181,187
5/1/2017,1,21000,16:00,22409.5,27/2/2017,23941.5,34,0,113,118
5/1/2017,1,20800,16:00,22409.5,27/2/2017,23941.5,34,0,90,93
5/1/2017,1,20600,16:00,22409.5,27/2/2017,23941.5,34,0,73,76
5/1/2017,1,20400,16:00,22409.5,27/2/2017,23941.5,34,0,59,61
5/1/2017,1,20200,16:00,22409.5,27/2/2017,23941.5,34,0,47,50
5/1/2017,1,20000,16:00,22409.5,27/2/2017,23941.5,34,0,39,41
5/1/2017,1,19800,16:00,22409.5,27/2/2017,23941.5,34,0,32,35
5/1/2017,1,19600,16:00,22409.5,27/2/2017,23941.5,34,0,26,30
5/1/2017,1,19400,16:00,22409.5,27/2/2017,23941.5,34,0,21,27
5/1/2017,1,19200,16:00,22409.5,27/2/2017,23941.5,34,0,18,21
5/1/2017,1,19000,16:00,22409.5,27/2/2017,23941.5,34,0,16,18
5/1/2017,1,18800,16:00,22409.5,27/2/2017,23941.5,34,0,14,17
5/1/2017,1,18600,16:00,22409.5,27/2/2017,23941.5,34,0,12,13
5/1/2017,1,18400,16:00,22409.5,27/2/2017,23941.5,34,0,9,11
5/1/2017,1,18200,16:00,22409.5,27/2/2017,23941.5,34,0,8,10
5/1/2017,1,17800,16:00,22409.5,27/2/2017,23941.5,34,0,5,7
5/1/2017,1,17600,16:00,22409.5,27/2/2017,23941.5,34,0,5,7
6/1/2017,0,24000,16:00,22531,26/1/2017,23349,14,1,5,6
6/1/2017,0,23800,16:00,22531,26/1/2017,23349,14,1,9,10
6/1/2017,0,23600,16:00,22531,26/1/2017,23349,14,1,17,18
6/1/2017,0,23400,16:00,22531,26/1/2017,23349,14,1,32,33
6/1/2017,0,23200,16:00,22531,26/1/2017,23349,14,1,57,59
6/1/2017,0,23000,16:00,22531,26/1/2017,23349,14,1,98,100
6/1/2017,0,23000,16:00,22531,26/1/2017,23349,14,0,552,584
6/1/2017,0,22800,16:00,22531,26/1/2017,23349,14,1,159,161
6/1/2017,0,22800,16:00,22531,26/1/2017,23349,14,0,422,433
6/1/2017,0,22600,16:00,22531,26/1/2017,23349,14,1,243,246
6/1/2017,0,22600,16:00,22531,26/1/2017,23349,14,0,312,315
6/1/2017,0,22400,16:00,22531,26/1/2017,23349,14,1,352,355
6/1/2017,0,22400,16:00,22531,26/1/2017,23349,14,0,222,224
6/1/2017,0,22200,16:00,22531,26/1/2017,23349,14,1,485,488
6/1/2017,0,22200,16:00,22531,26/1/2017,23349,14,0,155,156
6/1/2017,0,22000,16:00,22531,26/1/2017,23349,14,1,628,643
6/1/2017,0,22000,16:00,22531,26/1/2017,23349,14,0,106,107
6/1/2017,0,21800,16:00,22531,26/1/2017,23349,14,0,71,73
6/1/2017,0,21600,16:00,22531,26/1/2017,23349,14,0,48,49
6/1/2017,0,21400,16:00,22531,26/1/2017,23349,14,0,32,33
6/1/2017,0,21200,16:00,22531,26/1/2017,23349,14,0,21,23
6/1/2017,0,21000,16:00,22531,26/1/2017,23349,14,0,15,16
6/1/2017,0,20800,16:00,22531,26/1/2017,23349,14,0,10,11
6/1/2017,0,20600,16:00,22531,26/1/2017,23349,14,0,7,8
6/1/2017,0,20400,16:00,22531,26/1/2017,23349,14,0,5,6
6/1/2017,1,24800,16:00,22486.5,27/2/2017,23941.5,33,1,12,16
6/1/2017,1,24600,16:00,22486.5,27/2/2017,23941.5,33,1,18,21
6/1/2017,1,24400,16:00,22486.5,27/2/2017,23941.5,33,1,26,30
6/1/2017,1,24000,16:00,22486.5,27/2/2017,23941.5,33,1,53,57
6/1/2017,1,23800,16:00,22486.5,27/2/2017,23941.5,33,1,75,80
6/1/2017,1,23600,16:00,22486.5,27/2/2017,23941.5,33,1,103,109
6/1/2017,1,23400,16:00,22486.5,27/2/2017,23941.5,33,1,141,147
6/1/2017,1,23200,16:00,22486.5,27/2/2017,23941.5,33,1,190,195
6/1/2017,1,23000,16:00,22486.5,27/2/2017,23941.5,33,1,252,258
6/1/2017,1,22800,16:00,22486.5,27/2/2017,23941.5,33,1,327,333
6/1/2017,1,22600,16:00,22486.5,27/2/2017,23941.5,33,1,417,425
6/1/2017,1,22600,16:00,22486.5,27/2/2017,23941.5,33,0,531,538
6/1/2017,1,22400,16:00,22486.5,27/2/2017,23941.5,33,1,523,531
6/1/2017,1,22800,16:00,22486.5,27/2/2017,23941.5,33,0,637,649
6/1/2017,1,22400,16:00,22486.5,27/2/2017,23941.5,33,0,436,443
6/1/2017,1,22200,16:00,22486.5,27/2/2017,23941.5,33,1,641,650
6/1/2017,1,22200,16:00,22486.5,27/2/2017,23941.5,33,0,355,362
6/1/2017,1,22000,16:00,22486.5,27/2/2017,23941.5,33,1,758,798
6/1/2017,1,22000,16:00,22486.5,27/2/2017,23941.5,33,0,288,294
6/1/2017,1,21800,16:00,22486.5,27/2/2017,23941.5,33,0,230,238
6/1/2017,1,24200,16:00,22486.5,27/2/2017,23941.5,33,1,38,41
6/1/2017,1,21600,16:00,22486.5,27/2/2017,23941.5,33,0,184,191
6/1/2017,1,21400,16:00,22486.5,27/2/2017,23941.5,33,0,147,153
6/1/2017,1,21200,16:00,22486.5,27/2/2017,23941.5,33,0,116,122
6/1/2017,1,21000,16:00,22486.5,27/2/2017,23941.5,33,0,93,98
6/1/2017,1,20800,16:00,22486.5,27/2/2017,23941.5,33,0,75,77
6/1/2017,1,20600,16:00,22486.5,27/2/2017,23941.5,33,0,59,61
6/1/2017,1,25000,16:00,22486.5,27/2/2017,23941.5,33,1,8,11
6/1/2017,1,20400,16:00,22486.5,27/2/2017,23941.5,33,0,47,50
6/1/2017,1,20200,16:00,22486.5,27/2/2017,23941.5,33,0,37,40
6/1/2017,1,20000,16:00,22486.5,27/2/2017,23941.5,33,0,30,32
6/1/2017,1,19800,16:00,22486.5,27/2/2017,23941.5,33,0,24,27
6/1/2017,1,19600,16:00,22486.5,27/2/2017,23941.5,33,0,20,23
6/1/2017,1,19400,16:00,22486.5,27/2/2017,23941.5,33,0,16,19
6/1/2017,1,19200,16:00,22486.5,27/2/2017,23941.5,33,0,14,16
6/1/2017,1,19000,16:00,22486.5,27/2/2017,23941.5,33,0,12,13
6/1/2017,1,18800,16:00,22486.5,27/2/2017,23941.5,33,0,9,12
9/1/2017,0,23800,16:00,22583.5,26/1/2017,23349,13,1,8,9
9/1/2017,0,23600,16:00,22583.5,26/1/2017,23349,13,1,16,17
9/1/2017,0,23200,16:00,22583.5,26/1/2017,23349,13,1,55,57
9/1/2017,0,23200,16:00,22583.5,26/1/2017,23349,13,0,654,692
9/1/2017,0,23000,16:00,22583.5,26/1/2017,23349,13,1,97,99
9/1/2017,0,23000,16:00,22583.5,26/1/2017,23349,13,0,510,524
9/1/2017,0,22800,16:00,22583.5,26/1/2017,23349,13,1,161,162
9/1/2017,0,22800,16:00,22583.5,26/1/2017,23349,13,0,377,380
9/1/2017,0,22600,16:00,22583.5,26/1/2017,23349,13,1,249,251
9/1/2017,0,22600,16:00,22583.5,26/1/2017,23349,13,0,266,268
9/1/2017,0,22400,16:00,22583.5,26/1/2017,23349,13,1,366,368
9/1/2017,0,22400,16:00,22583.5,26/1/2017,23349,13,0,182,184
9/1/2017,0,22200,16:00,22583.5,26/1/2017,23349,13,1,502,511
9/1/2017,0,23400,16:00,22583.5,26/1/2017,23349,13,1,30,31
9/1/2017,0,22200,16:00,22583.5,26/1/2017,23349,13,0,122,124
9/1/2017,0,22000,16:00,22583.5,26/1/2017,23349,13,1,659,670
9/1/2017,0,22000,16:00,22583.5,26/1/2017,23349,13,0,80,82
9/1/2017,0,21800,16:00,22583.5,26/1/2017,23349,13,0,52,53
9/1/2017,0,21600,16:00,22583.5,26/1/2017,23349,13,0,34,35
9/1/2017,0,21400,16:00,22583.5,26/1/2017,23349,13,0,22,23
9/1/2017,0,21200,16:00,22583.5,26/1/2017,23349,13,0,15,16
9/1/2017,0,21000,16:00,22583.5,26/1/2017,23349,13,0,11,12
9/1/2017,0,20800,16:00,22583.5,26/1/2017,23349,13,0,8,9
9/1/2017,0,20600,16:00,22583.5,26/1/2017,23349,13,0,6,7
9/1/2017,1,24800,16:00,22537.5,27/2/2017,23941.5,32,1,13,16
9/1/2017,1,24600,16:00,22537.5,27/2/2017,23941.5,32,1,17,22
9/1/2017,1,24200,16:00,22537.5,27/2/2017,23941.5,32,1,37,41
9/1/2017,1,24000,16:00,22537.5,27/2/2017,23941.5,32,1,53,58
9/1/2017,1,23800,16:00,22537.5,27/2/2017,23941.5,32,1,74,80
9/1/2017,1,23400,16:00,22537.5,27/2/2017,23941.5,32,1,143,149
9/1/2017,1,23200,16:00,22537.5,27/2/2017,23941.5,32,1,193,200
9/1/2017,1,23000,16:00,22537.5,27/2/2017,23941.5,32,1,257,264
9/1/2017,1,22800,16:00,22537.5,27/2/2017,23941.5,32,1,335,343
9/1/2017,1,22800,16:00,22537.5,27/2/2017,23941.5,32,0,594,606
9/1/2017,1,22600,16:00,22537.5,27/2/2017,23941.5,32,1,429,437
9/1/2017,1,22600,16:00,22537.5,27/2/2017,23941.5,32,0,490,499
9/1/2017,1,22400,16:00,22537.5,27/2/2017,23941.5,32,1,537,546
9/1/2017,1,22400,16:00,22537.5,27/2/2017,23941.5,32,0,400,407
9/1/2017,1,22200,16:00,22537.5,27/2/2017,23941.5,32,1,659,668
9/1/2017,1,23000,16:00,22537.5,27/2/2017,23941.5,32,0,700,740
9/1/2017,1,22200,16:00,22537.5,27/2/2017,23941.5,32,0,323,330
9/1/2017,1,22000,16:00,22537.5,27/2/2017,23941.5,32,0,258,265
9/1/2017,1,21800,16:00,22537.5,27/2/2017,23941.5,32,0,206,212
9/1/2017,1,21600,16:00,22537.5,27/2/2017,23941.5,32,0,163,169
9/1/2017,1,23600,16:00,22537.5,27/2/2017,23941.5,32,1,104,110
9/1/2017,1,21400,16:00,22537.5,27/2/2017,23941.5,32,0,128,134
9/1/2017,1,21200,16:00,22537.5,27/2/2017,23941.5,32,0,101,106
9/1/2017,1,21000,16:00,22537.5,27/2/2017,23941.5,32,0,80,84
9/1/2017,1,20800,16:00,22537.5,27/2/2017,23941.5,32,0,63,66
9/1/2017,1,24400,16:00,22537.5,27/2/2017,23941.5,32,1,26,30
9/1/2017,1,20600,16:00,22537.5,27/2/2017,23941.5,32,0,50,53
9/1/2017,1,20400,16:00,22537.5,27/2/2017,23941.5,32,0,40,43
9/1/2017,1,20200,16:00,22537.5,27/2/2017,23941.5,32,0,32,34
9/1/2017,1,20000,16:00,22537.5,27/2/2017,23941.5,32,0,26,28
9/1/2017,1,19800,16:00,22537.5,27/2/2017,23941.5,32,0,21,25
9/1/2017,1,19600,16:00,22537.5,27/2/2017,23941.5,32,0,18,20
9/1/2017,1,19400,16:00,22537.5,27/2/2017,23941.5,32,0,15,17
9/1/2017,1,19200,16:00,22537.5,27/2/2017,23941.5,32,0,11,15
9/1/2017,1,19000,16:00,22537.5,27/2/2017,23941.5,32,0,10,12
9/1/2017,1,18800,16:00,22537.5,27/2/2017,23941.5,32,0,8,10
9/1/2017,1,18600,16:00,22537.5,27/2/2017,23941.5,32,0,7,9
9/1/2017,1,18200,16:00,22537.5,27/2/2017,23941.5,32,0,5,7
10/1/2017,0,23800,16:00,22714.5,26/1/2017,23349,12,1,8,9
10/1/2017,0,23600,16:00,22714.5,26/1/2017,23349,12,1,17,18
10/1/2017,0,23400,16:00,22714.5,26/1/2017,23349,12,1,34,35
10/1/2017,0,23200,16:00,22714.5,26/1/2017,23349,12,1,66,67
10/1/2017,0,23000,16:00,22714.5,26/1/2017,23349,12,1,118,120
10/1/2017,0,23200,16:00,22714.5,26/1/2017,23349,12,0,538,570
10/1/2017,0,23000,16:00,22714.5,26/1/2017,23349,12,0,402,406
10/1/2017,0,22800,16:00,22714.5,26/1/2017,23349,12,1,196,198
10/1/2017,0,22800,16:00,22714.5,26/1/2017,23349,12,0,281,284
10/1/2017,0,22600,16:00,22714.5,26/1/2017,23349,12,1,303,305
10/1/2017,0,22600,16:00,22714.5,26/1/2017,23349,12,0,189,191
10/1/2017,0,22400,16:00,22714.5,26/1/2017,23349,12,1,436,439
10/1/2017,0,22400,16:00,22714.5,26/1/2017,23349,12,0,122,123
10/1/2017,0,22200,16:00,22714.5,26/1/2017,23349,12,1,586,599
10/1/2017,0,22200,16:00,22714.5,26/1/2017,23349,12,0,78,79
10/1/2017,0,22000,16:00,22714.5,26/1/2017,23349,12,0,49,50
10/1/2017,0,21800,16:00,22714.5,26/1/2017,23349,12,0,31,32
10/1/2017,0,21600,16:00,22714.5,26/1/2017,23349,12,0,20,21
10/1/2017,0,21400,16:00,22714.5,26/1/2017,23349,12,0,14,15
10/1/2017,0,21200,16:00,22714.5,26/1/2017,23349,12,0,10,11
10/1/2017,0,21000,16:00,22714.5,26/1/2017,23349,12,0,7,8
10/1/2017,0,20800,16:00,22714.5,26/1/2017,23349,12,0,5,7
10/1/2017,1,25200,16:00,22665,27/2/2017,23941.5,31,1,6,7
10/1/2017,1,24800,16:00,22665,27/2/2017,23941.5,31,1,13,14
10/1/2017,1,24600,16:00,22665,27/2/2017,23941.5,31,1,19,21
10/1/2017,1,24400,16:00,22665,27/2/2017,23941.5,31,1,28,30
10/1/2017,1,24000,16:00,22665,27/2/2017,23941.5,31,1,59,61
10/1/2017,1,23800,16:00,22665,27/2/2017,23941.5,31,1,83,86
10/1/2017,1,23600,16:00,22665,27/2/2017,23941.5,31,1,117,121
10/1/2017,1,23400,16:00,22665,27/2/2017,23941.5,31,1,161,164
10/1/2017,1,23200,16:00,22665,27/2/2017,23941.5,31,1,218,222
10/1/2017,1,23200,16:00,22665,27/2/2017,23941.5,31,0,747,761
10/1/2017,1,23000,16:00,22665,27/2/2017,23941.5,31,1,288,293
10/1/2017,1,22800,16:00,22665,27/2/2017,23941.5,31,1,377,382
10/1/2017,1,22800,16:00,22665,27/2/2017,23941.5,31,0,508,519
10/1/2017,1,22600,16:00,22665,27/2/2017,23941.5,31,1,479,487
10/1/2017,1,22600,16:00,22665,27/2/2017,23941.5,31,0,413,420
10/1/2017,1,22400,16:00,22665,27/2/2017,23941.5,31,1,595,604
10/1/2017,1,22400,16:00,22665,27/2/2017,23941.5,31,0,333,337
10/1/2017,1,22200,16:00,22665,27/2/2017,23941.5,31,1,728,737
10/1/2017,1,23000,16:00,22665,27/2/2017,23941.5,31,0,620,633
10/1/2017,1,22200,16:00,22665,27/2/2017,23941.5,31,0,264,269
10/1/2017,1,22000,16:00,22665,27/2/2017,23941.5,31,1,874,888
10/1/2017,1,22000,16:00,22665,27/2/2017,23941.5,31,0,208,213
10/1/2017,1,21800,16:00,22665,27/2/2017,23941.5,31,0,164,167
10/1/2017,1,21600,16:00,22665,27/2/2017,23941.5,31,0,127,131
10/1/2017,1,21400,16:00,22665,27/2/2017,23941.5,31,0,99,103
10/1/2017,1,21200,16:00,22665,27/2/2017,23941.5,31,0,78,81
10/1/2017,1,21000,16:00,22665,27/2/2017,23941.5,31,0,61,63
10/1/2017,1,24200,16:00,22665,27/2/2017,23941.5,31,1,41,43
10/1/2017,1,25000,16:00,22665,27/2/2017,23941.5,31,1,9,10
10/1/2017,1,20800,16:00,22665,27/2/2017,23941.5,31,0,49,50
10/1/2017,1,20600,16:00,22665,27/2/2017,23941.5,31,0,39,40
10/1/2017,1,20400,16:00,22665,27/2/2017,23941.5,31,0,32,33
10/1/2017,1,20200,16:00,22665,27/2/2017,23941.5,31,0,26,27
10/1/2017,1,20000,16:00,22665,27/2/2017,23941.5,31,0,22,23
10/1/2017,1,19800,16:00,22665,27/2/2017,23941.5,31,0,18,19
10/1/2017,1,19600,16:00,22665,27/2/2017,23941.5,31,0,15,16
10/1/2017,1,19400,16:00,22665,27/2/2017,23941.5,31,0,13,14
10/1/2017,1,19200,16:00,22665,27/2/2017,23941.5,31,0,11,12
10/1/2017,1,19000,16:00,22665,27/2/2017,23941.5,31,0,9,10
10/1/2017,1,18800,16:00,22665,27/2/2017,23941.5,31,0,8,9
10/1/2017,1,18600,16:00,22665,27/2/2017,23941.5,31,0,7,8
10/1/2017,1,18400,16:00,22665,27/2/2017,23941.5,31,0,6,7
10/1/2017,1,18200,16:00,22665,27/2/2017,23941.5,31,0,5,6
11/1/2017,0,24000,16:00,22962.5,26/1/2017,23349,11,1,9,11
11/1/2017,0,23800,16:00,22962.5,26/1/2017,23349,11,1,19,20
11/1/2017,0,23600,16:00,22962.5,26/1/2017,23349,11,1,39,40
11/1/2017,0,23400,16:00,22962.5,26/1/2017,23349,11,1,73,74
11/1/2017,0,23400,16:00,22962.5,26/1/2017,23349,11,0,502,516
11/1/2017,0,23200,16:00,22962.5,26/1/2017,23349,11,1,129,131
11/1/2017,0,23200,16:00,22962.5,26/1/2017,23349,11,0,363,369
11/1/2017,0,23000,16:00,22962.5,26/1/2017,23349,11,1,213,215
11/1/2017,0,23000,16:00,22962.5,26/1/2017,23349,11,0,251,254
11/1/2017,0,22800,16:00,22962.5,26/1/2017,23349,11,1,325,329
11/1/2017,0,23600,16:00,22962.5,26/1/2017,23349,11,0,655,695
11/1/2017,0,24200,16:00,22962.5,26/1/2017,23349,11,1,5,6
11/1/2017,0,22800,16:00,22962.5,26/1/2017,23349,11,0,164,166
11/1/2017,0,22600,16:00,22962.5,26/1/2017,23349,11,1,458,468
11/1/2017,0,22600,16:00,22962.5,26/1/2017,23349,11,0,103,104
11/1/2017,0,22400,16:00,22962.5,26/1/2017,23349,11,1,609,640
11/1/2017,0,22400,16:00,22962.5,26/1/2017,23349,11,0,64,65
11/1/2017,0,22200,16:00,22962.5,26/1/2017,23349,11,0,39,40
11/1/2017,0,22000,16:00,22962.5,26/1/2017,23349,11,0,24,26
11/1/2017,0,21800,16:00,22962.5,26/1/2017,23349,11,0,16,17
11/1/2017,0,21600,16:00,22962.5,26/1/2017,23349,11,0,11,12
11/1/2017,0,21400,16:00,22962.5,26/1/2017,23349,11,0,8,9
11/1/2017,0,21200,16:00,22962.5,26/1/2017,23349,11,0,6,7
11/1/2017,0,21000,16:00,22962.5,26/1/2017,23349,11,0,5,6
11/1/2017,1,25400,16:00,22917,27/2/2017,23941.5,30,1,7,8
11/1/2017,1,25200,16:00,22917,27/2/2017,23941.5,30,1,10,11
11/1/2017,1,25000,16:00,22917,27/2/2017,23941.5,30,1,15,16
11/1/2017,1,24800,16:00,22917,27/2/2017,23941.5,30,1,22,24
11/1/2017,1,24600,16:00,22917,27/2/2017,23941.5,30,1,32,34
11/1/2017,1,24400,16:00,22917,27/2/2017,23941.5,30,1,47,48
11/1/2017,1,24200,16:00,22917,27/2/2017,23941.5,30,1,66,68
11/1/2017,1,23800,16:00,22917,27/2/2017,23941.5,30,1,129,133
11/1/2017,1,23600,16:00,22917,27/2/2017,23941.5,30,1,176,180
11/1/2017,1,23400,16:00,22917,27/2/2017,23941.5,30,1,236,241
11/1/2017,1,23200,16:00,22917,27/2/2017,23941.5,30,1,311,315
11/1/2017,1,23200,16:00,22917,27/2/2017,23941.5,30,0,589,599
11/1/2017,1,23000,16:00,22917,27/2/2017,23941.5,30,1,401,407
11/1/2017,1,22800,16:00,22917,27/2/2017,23941.5,30,1,505,513
11/1/2017,1,23000,16:00,22917,27/2/2017,23941.5,30,0,480,491
11/1/2017,1,22800,16:00,22917,27/2/2017,23941.5,30,0,389,396
11/1/2017,1,22600,16:00,22917,27/2/2017,23941.5,30,1,626,635
11/1/2017,1,22600,16:00,22917,27/2/2017,23941.5,30,0,311,317
11/1/2017,1,22400,16:00,22917,27/2/2017,23941.5,30,1,748,788
11/1/2017,1,22400,16:00,22917,27/2/2017,23941.5,30,0,246,250
11/1/2017,1,22200,16:00,22917,27/2/2017,23941.5,30,0,193,197
11/1/2017,1,23400,16:00,22917,27/2/2017,23941.5,30,0,697,737
11/1/2017,1,24000,16:00,22917,27/2/2017,23941.5,30,1,93,96
11/1/2017,1,22000,16:00,22917,27/2/2017,23941.5,30,0,151,154
11/1/2017,1,21800,16:00,22917,27/2/2017,23941.5,30,0,118,120
11/1/2017,1,21600,16:00,22917,27/2/2017,23941.5,30,0,90,93
11/1/2017,1,21400,16:00,22917,27/2/2017,23941.5,30,0,71,73
11/1/2017,1,21200,16:00,22917,27/2/2017,23941.5,30,0,56,57
11/1/2017,1,21000,16:00,22917,27/2/2017,23941.5,30,0,44,46
11/1/2017,1,20800,16:00,22917,27/2/2017,23941.5,30,0,36,38
11/1/2017,1,20600,16:00,22917,27/2/2017,23941.5,30,0,29,31
11/1/2017,1,25600,16:00,22917,27/2/2017,23941.5,30,1,5,6
