"","home_team","game_id","Stadium","week","away_team","weekday","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_city","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","Capacity","Turf","Temperature","EstimatedCondition"
"3738",1,4713,31,13,18,4,32,16,303,1,305,2,1,17,1063084,513741,549343,63986,8,8,295,361,-66,-4.1,0.4,-3.7,-4,0.2,1,1,63400,3,77.36,1
"3739",1,2768,31,8,32,4,38,35,407,2,396,4,1,30,1022730,502197,520533,61857,5,11,289,434,-145,-9.1,-3.6,-12.7,-5.6,-7.1,1,1,63400,3,77.9,1
"3740",27,1919,1,5,30,4,21,0,342,0,144,1,25,28,1061307,496675,564632,64478,10,6,393,269,124,7.8,-2.5,5.2,0.9,4.3,2,1,68400,3,78.08,1
"3741",27,4858,1,5,2,4,41,17,381,1,324,1,25,2,1040509,507651,532858,64781,9,6,428,360,68,4.3,1.3,5.6,3.9,1.7,1,1,68400,3,78.08,1
"3742",16,1633,3,4,29,4,41,0,333,0,165,4,16,27,1167512,623275,544237,77609,9,7,331,315,16,1,0,1,0.4,0.6,2,1,76416,3,78.08,1
"3743",16,1916,3,5,15,4,17,7,357,0,271,1,16,15,1143671,614217,529454,76917,4,12,226,335,-109,-6.8,1.4,-5.5,-7.4,1.9,1,1,76416,3,78.08,1
"3744",9,912,4,9,34,4,21,14,400,4,213,0,9,32,1071700,511224,560476,64002,10,6,289,260,29,1.8,-2.3,-0.5,-3.2,2.7,2,1,80000,2,78.08,1
"3745",9,1390,4,5,26,4,33,10,456,1,129,0,9,24,1081038,505258,575780,63199,9,7,325,308,17,1.1,2.1,3.2,-0.1,3.2,1,1,80000,2,78.08,1
"3746",5,526,5,1,3,4,10,7,265,0,289,1,5,3,1092895,572015,520880,70386,7,9,258,302,-44,-2.8,-0.5,-3.3,-6,2.8,1,1,74867,3,78.08,1
"3747",8,1329,6,1,7,4,27,13,420,2,373,3,8,7,1081072,578330,502742,73013,6,10,232,301,-69,-4.3,0.1,-4.2,-6,1.7,1,1,67895,3,78.08,1
"3748",19,2071,11,15,3,4,22,16,360,0,345,1,18,3,1154961,577835,577126,70287,1,15,267,437,-170,-10.6,2.3,-8.4,-4.1,-4.2,1,1,65326,3,78.08,1
"3749",19,2335,11,15,29,4,14,9,248,0,318,0,18,27,1067965,523919,544046,65893,11,5,345,317,28,1.8,-2.3,-0.5,-2.4,1.8,2,1,65326,3,78.08,1
"3750",19,3917,11,14,3,4,28,13,447,1,249,0,18,3,1128798,560280,568518,70244,8,8,388,373,15,0.9,1.6,2.6,2.9,-0.4,1,1,65326,3,78.08,1
"3751",19,4425,11,12,29,4,31,24,358,0,475,2,18,27,1073132,524101,549031,65856,10,6,363,380,-17,-1.1,-1.3,-2.4,-0.6,-1.8,2,1,65326,3,78.08,1
"3752",12,13,13,1,24,4,20,16,379,1,211,2,12,22,1049602,478747,570855,59870,9,7,353,323,30,1.9,0.6,2.5,1.8,0.7,1,1,81441,3,78.08,1
"3753",12,1928,13,5,6,4,27,20,285,1,439,5,12,6,1120775,566443,554332,70904,13,3,435,291,144,9,0,9,5.7,3.3,2,1,81441,3,78.08,1
"3754",12,4808,13,2,20,4,29,29,480,1,351,0,12,19,1163842,622677,541165,78461,6,9,376,400,-24,-1.5,-1.2,-2.7,0,-2.7,1,1,81441,3,78.08,1
"3755",29,828,14,3,8,4,13,12,251,2,265,1,27,8,1050337,540644,509693,67412,7,9,384,337,47,2.9,0.1,3.1,3,0.1,1,1,68500,3,78.08,1
"3756",26,2960,15,3,23,4,29,16,334,0,376,3,24,22,1129171,553152,576019,69144,8,8,396,328,68,4.3,0.5,4.7,3.1,1.7,1,1,67594,3,78.08,1
"3757",14,3776,16,4,33,4,41,17,498,1,261,3,14,31,1101258,523004,578254,64757,11,5,458,369,89,5.6,-1.1,4.4,5.2,-0.8,2,1,67000,1,78.08,1
"3758",3,538,18,2,32,4,25,0,279,0,173,1,3,30,1073464,554724,518740,69304,7,9,316,354,-38,-2.4,0.3,-2.1,-1.5,-0.6,1,1,71008,1,78.08,1
"3759",3,804,18,2,8,4,33,13,393,3,175,3,3,8,1006929,556634,450295,69473,10,6,391,281,110,6.9,-0.6,6.3,3.3,3,2,1,71008,1,78.08,1
"3760",2,4810,19,2,5,4,31,24,442,1,439,1,2,5,1119143,583184,535959,72528,7,9,414,423,-9,-0.6,0.4,-0.1,2.5,-2.6,1,1,71000,1,78.08,1
"3761",24,3423,20,16,28,4,27,17,223,0,225,2,22,26,1142324,632704,509620,79088,6,10,281,375,-94,-5.9,0,-5.9,-5.1,-0.9,1,1,82500,2,78.08,1
"3762",24,4557,20,3,19,4,20,6,336,1,225,2,22,18,1143358,620496,522862,77562,5,11,298,382,-84,-5.3,0.3,-4.9,-2.9,-2.1,1,1,82500,2,78.08,1
"3763",23,5083,20,2,4,4,28,14,388,0,370,2,22,4,1143109,597316,545793,74569,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,78.08,1
"3764",23,5108,20,4,34,4,24,3,389,4,176,4,22,32,1143109,597316,545793,74149,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,78.08,1
"3765",33,4648,21,9,3,4,23,20,257,1,341,2,31,3,1040119,525214,514905,67322,9,7,334,356,-22,-1.4,-2.1,-3.5,-2,-1.5,2,1,69143,3,78.08,1
"3766",13,883,22,7,24,4,19,14,300,0,325,0,13,22,1061690,563748,497942,70623,5,11,255,380,-125,-7.8,1.9,-6,-4.4,-1.5,1,1,71795,3,78.08,1
"3767",13,1917,22,5,19,4,22,19,352,2,285,1,13,18,1080028,564159,515869,70156,8,8,379,384,-5,-0.3,0.3,0,2.5,-2.5,1,1,71795,3,78.08,1
"3768",13,2047,22,14,32,4,28,14,257,2,305,2,13,30,1080028,564159,515869,70237,8,8,379,384,-5,-0.3,0.3,0,2.5,-2.5,1,1,71795,3,78.08,1
"3769",13,2195,22,6,19,4,29,28,485,4,370,1,13,18,1075618,563364,512254,70023,8,8,366,394,-28,-1.8,1.4,-0.4,2.8,-3.2,1,1,71795,3,78.08,1
"3770",13,2440,22,4,25,4,29,6,329,2,165,3,13,23,1049850,564864,484986,70291,9,7,388,333,55,3.4,-1.5,2,2.7,-0.7,1,1,71795,3,78.08,1
"3771",13,2482,22,7,29,4,24,21,336,1,297,2,13,27,1049850,564864,484986,70820,9,7,388,333,55,3.4,-1.5,2,2.7,-0.7,1,1,71795,3,78.08,1
"3772",13,2723,22,5,23,4,34,10,414,2,195,2,13,22,1108625,568643,539982,71110,6,10,390,427,-37,-2.3,0.5,-1.8,1.8,-3.7,1,1,71795,3,78.08,1
"3773",13,4532,22,1,15,4,29,7,280,0,203,4,13,15,1080447,574197,506250,71710,4,12,338,436,-98,-6.1,-0.3,-6.4,-0.8,-5.6,1,1,71795,3,78.08,1
"3774",7,266,23,1,21,4,23,17,353,1,292,0,7,20,988273,454938,533335,51521,6,10,226,309,-83,-5.2,1.7,-3.5,-4.5,1,1,1,65515,1,78.08,1
"3775",7,574,23,4,32,4,35,7,363,3,168,2,7,30,934265,422235,512030,57234,2,14,279,456,-177,-11.1,0.6,-10.5,-3.6,-6.9,1,1,65515,1,78.08,1
"3776",7,2724,23,5,32,4,24,21,391,3,358,4,7,30,1033852,482917,550935,63888,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,1,1,65515,1,78.08,1
"3777",28,1712,24,9,8,4,32,25,381,1,293,2,26,8,1084416,531031,553385,65558,14,2,492,303,189,11.8,-1.6,10.2,10,0.2,2,1,70561,2,78.08,1
"3778",28,1966,24,8,13,4,35,10,237,0,367,5,26,13,1075885,524019,551866,60439,11,5,412,284,128,8,0.8,8.8,4.3,4.5,2,1,70561,2,78.08,1
"3779",28,2858,24,14,16,4,31,0,426,2,67,0,26,16,1028715,524241,504474,66780,9,7,441,322,119,7.4,-2.6,4.8,3.2,1.6,1,1,70561,2,78.08,1
"3780",32,1971,25,9,1,4,17,10,350,0,195,2,30,1,1059844,522530,537314,65267,9,7,334,270,64,4,-2.8,1.2,-2.3,3.6,2,1,65890,3,78.08,1
"3781",32,2099,25,17,5,4,31,23,349,2,303,1,30,5,1059844,522530,537314,65609,9,7,334,270,64,4,-2.8,1.2,-2.3,3.6,2,1,65890,3,78.08,1
"3782",32,2366,25,17,25,4,31,24,337,1,380,1,30,23,1049053,516088,532965,64847,9,7,361,323,38,2.4,-0.1,2.3,-0.6,2.9,1,1,65890,3,78.08,1
"3783",32,3328,25,10,28,4,34,24,279,0,426,2,30,26,1004457,440819,563638,54813,7,9,389,394,-5,-0.3,0.3,0,1.3,-1.3,1,1,65890,3,78.08,1
"3784",32,4172,25,13,2,4,23,19,388,2,319,1,30,2,1041376,492460,548916,58221,6,10,342,417,-75,-4.7,-3,-7.7,-3.5,-4.2,1,1,65890,3,78.08,1
"3785",32,5301,25,17,2,4,28,22,373,1,329,3,30,2,949068,415189,533879,50417,7,9,458,449,9,0.6,-0.2,0.4,4.9,-4.5,1,1,65890,3,78.08,1
"3786",17,4851,26,4,29,4,29,27,368,1,364,2,17,27,803556,262145,541411,25397,12,4,428,329,99,6.2,-0.2,6,3,2.9,2,1,70000,2,78.08,1
"3787",22,1431,28,8,19,4,21,6,342,2,203,2,21,18,970678,417270,553408,61643,3,13,235,398,-163,-10.2,-0.9,-11.1,-6.2,-4.9,1,1,74295,2,78.08,1
"3788",31,15,29,1,10,2,41,36,513,3,424,0,29,10,1081368,528402,552966,65956,10,6,540,471,69,4.3,-1.2,3.1,12.6,-9.5,2,1,67277,2,78.08,1
"3789",31,1592,29,1,10,4,18,10,320,0,259,5,29,10,1046325,522610,523715,65577,8,8,367,381,-14,-0.9,-3.1,-4,0.8,-4.7,1,1,67277,2,78.08,1
"3790",15,3510,30,4,14,4,37,3,437,1,205,3,15,14,1028219,503140,525079,59695,4,12,247,449,-202,-12.6,1.5,-11.1,-7.1,-4,1,1,67264,3,78.08,1
"3791",15,4659,30,10,17,4,20,17,398,2,322,2,15,17,1049568,514427,535141,60835,10,6,417,268,149,9.3,-2.8,6.5,3,3.6,2,1,67264,3,78.08,1
"3792",20,4287,32,2,12,4,17,14,284,1,263,3,19,12,1084502,534289,550213,66813,8,8,327,307,20,1.3,-0.3,0.9,-2.6,3.6,1,1,66200,1,78.08,1
"3793",1,4727,31,14,33,4,12,7,261,0,204,2,1,31,1063084,513741,549343,64153,8,8,295,361,-66,-4.1,0.4,-3.7,-4,0.2,1,1,63400,3,78.26,1
"3794",13,3994,22,1,16,4,27,20,330,0,396,2,13,16,1098814,574159,524655,71776,9,7,339,313,26,1.6,-2.4,-0.8,-3.3,2.6,2,1,71795,3,78.62,1
"3795",13,4372,22,8,11,4,20,13,269,1,289,0,13,11,1132210,574947,557263,71882,9,7,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,2,1,71795,3,78.62,1
"3796",9,2435,4,3,5,2,21,7,449,0,271,3,9,5,1307231,718055,589176,90588,11,5,361,250,111,6.9,0.2,7.1,0.4,6.7,2,1,80000,2,78.8,1
"3797",9,4881,4,6,15,4,40,7,378,0,204,2,9,15,1303393,732958,570435,90767,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,2,1,80000,2,78.8,1
"3798",5,1326,5,1,22,4,23,20,291,2,350,4,5,21,1061837,587700,474137,72920,11,5,391,259,132,8.3,-3.2,5.1,3,2.1,2,1,74867,3,78.8,1
"3799",5,2396,5,1,26,4,38,10,267,2,169,7,5,24,1162625,586314,576311,73599,8,8,315,308,7,0.4,3.5,3.9,-0.6,4.5,1,1,74867,3,78.8,1
"3800",5,3769,5,3,27,4,37,19,454,0,349,2,5,25,1123313,588861,534452,73945,7,8,339,374,-35,-2.2,-0.9,-3.1,-2.4,-0.7,2,1,74867,3,78.8,1
"3801",5,4542,5,2,4,4,9,3,255,0,176,0,5,4,1133961,588942,545019,74122,11,5,363,327,36,2.3,2.1,4.3,1.7,2.7,2,1,74867,3,78.8,1
"3802",5,4829,5,3,7,4,31,21,377,0,396,4,5,7,1102756,590182,512574,72161,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,1,1,74867,3,78.8,1
"3803",10,1347,7,2,28,4,20,17,331,2,213,2,10,26,1167388,608790,558598,75310,13,3,395,258,137,8.6,2.2,10.8,5,5.8,2,1,76125,3,78.8,1
"3804",10,1897,7,3,15,4,23,14,326,2,265,3,10,15,1139812,612893,526919,76463,7,9,320,409,-89,-5.6,1.6,-3.9,-0.2,-3.8,1,1,76125,3,78.8,1
"3805",19,1453,11,10,21,4,23,16,365,2,437,2,18,20,1107797,575256,532541,73405,9,7,318,317,1,0.1,-0.8,-0.8,-1.1,0.3,1,1,65326,3,78.8,1
"3806",19,2745,11,7,27,4,23,22,348,2,313,2,18,25,1077049,541959,535090,69867,7,9,273,333,-60,-3.8,4.1,0.3,-2.8,3.1,1,1,65326,3,78.8,1
"3807",2,4216,19,16,5,4,20,13,373,1,268,1,2,5,1134671,562845,571826,70981,8,8,339,345,-6,-0.4,-3.4,-3.8,-4,0.3,1,1,71000,1,78.8,1
"3808",24,1386,20,5,32,4,14,12,212,3,285,1,22,30,1202681,619958,582723,77852,4,12,240,355,-115,-7.2,0.8,-6.4,-5.2,-1.2,1,1,82500,2,78.8,1
"3809",24,3683,20,16,8,4,24,13,422,0,283,2,22,8,1169108,615656,553452,76957,8,8,290,387,-97,-6.1,0,-6.1,-4.7,-1.4,1,1,82500,2,78.8,1
"3810",24,4448,20,13,14,2,41,10,421,1,250,3,22,14,1168377,625280,543097,78160,5,11,275,409,-134,-8.4,-0.1,-8.5,-5.5,-3,1,1,82500,2,78.8,1
"3811",13,1423,22,8,8,4,19,16,237,1,325,2,13,8,1094938,562397,532541,70064,2,14,260,431,-171,-10.7,0.7,-10,-4.4,-5.7,1,1,71795,3,78.8,1
"3812",13,3041,22,9,8,4,30,12,380,1,172,2,13,8,1059702,571969,487733,71511,10,6,381,278,103,6.4,-1.9,4.5,1.4,3.2,2,1,71795,3,78.8,1
"3813",6,38,27,3,23,4,14,7,409,1,228,1,6,22,1080684,535552,545132,66944,5,11,216,355,-139,-8.7,2.4,-6.3,-6.4,0.1,1,1,61500,3,78.8,1
"3814",6,1059,27,1,11,4,20,16,262,1,342,4,6,11,1037347,495706,541641,61535,5,11,231,331,-100,-6.3,-2,-8.2,-8.5,0.3,1,1,61500,3,78.8,1
"3815",22,1901,28,3,33,2,31,14,284,1,252,5,21,31,1093544,560036,533508,70002,7,9,379,388,-9,-0.6,-2,-2.5,1.9,-4.5,1,1,74295,2,78.8,1
"3816",15,1437,30,9,13,4,21,14,312,0,279,1,15,13,1037856,525519,512337,64613,12,4,361,269,92,5.8,-1,4.8,1.1,3.7,2,1,67264,3,78.8,1
"3817",15,1450,30,10,3,4,30,3,338,0,163,3,15,3,1037856,525519,512337,66107,12,4,361,269,92,5.8,-1,4.8,1.1,3.7,2,1,67264,3,78.8,1
"3818",15,1956,30,7,14,2,29,7,384,1,226,3,15,14,1066830,522410,544420,67164,11,5,411,304,107,6.7,0.1,6.8,4.8,2,2,1,67264,3,78.8,1
"3819",15,2509,30,9,16,4,24,21,426,1,301,0,15,16,951161,397214,553947,45546,7,9,290,380,-90,-5.6,-0.9,-6.5,-3.8,-2.6,1,1,67264,3,78.8,1
"3820",1,2192,31,5,4,4,41,17,373,0,287,4,1,4,1087072,512775,574297,63830,9,7,427,426,1,0.1,-1.9,-1.9,4.1,-6,2,1,63400,3,78.8,1
"3821",1,3361,31,12,31,4,31,17,367,1,375,4,1,29,1028241,487125,541116,60062,5,11,250,357,-107,-6.7,3.5,-3.2,-4.8,1.6,1,1,63400,3,78.8,1
"3822",1,4656,31,10,30,5,22,16,287,0,290,1,1,28,1063084,513741,549343,64639,8,8,295,361,-66,-4.1,0.4,-3.7,-4,0.2,1,1,63400,3,78.8,1
"3823",25,297,2,3,30,4,38,14,344,1,348,3,23,28,1035571,472091,563480,54629,10,6,399,327,72,4.5,-0.9,3.6,4,-0.4,2,1,65000,3,78.98,1
"3824",25,4329,2,5,28,4,34,31,389,1,423,4,23,26,1009172,458561,550611,54275,12,4,416,385,31,1.9,1.3,3.3,3.5,-0.3,2,1,65000,3,78.98,1
"3825",16,2670,3,1,28,2,21,14,197,0,389,1,16,26,1069780,541380,528400,71297,10,6,366,326,40,2.5,-3.2,-0.7,-1.5,0.8,2,1,76416,3,78.98,1
"3826",9,282,4,2,28,4,32,21,475,1,289,5,9,26,1056213,505501,550712,63430,5,11,246,338,-92,-5.8,-0.2,-6,-4.5,-1.5,1,1,80000,2,78.98,1
"3827",9,537,4,2,33,4,21,13,297,0,333,1,9,31,1047411,504717,542694,62527,5,11,217,329,-112,-7,-1.5,-8.5,-8.2,-0.3,1,1,80000,2,78.98,1
"3828",8,6,6,1,15,4,27,7,398,0,249,1,8,15,1057139,581544,475595,72418,3,13,161,419,-258,-16.1,1.5,-14.6,-9.1,-5.5,1,1,67895,3,78.98,1
"3829",34,3,8,1,5,4,20,17,396,0,236,1,32,5,1174332,647424,526908,80257,8,8,281,269,12,0.8,0.2,1,-2.9,3.8,1,1,79000,3,78.98,1
"3830",21,3763,10,3,25,4,16,9,297,0,241,1,20,23,1111983,550048,561935,68756,12,4,468,313,155,9.7,1.3,10.9,7.5,3.5,2,2,65878,1,78.98,1
"3831",21,4274,10,2,19,4,31,24,463,1,457,4,20,18,1094772,534632,560140,66829,14,2,441,250,191,11.9,-2.7,9.3,4.3,5,2,2,65878,1,78.98,1
"3832",19,933,11,11,3,4,9,6,267,1,223,3,18,3,1158236,587787,570449,73333,10,6,311,261,50,3.1,0.3,3.4,-0.7,4.1,1,1,65326,3,78.98,1
"3833",19,1173,11,9,1,4,24,23,270,1,403,2,18,1,1143869,580808,563061,72612,4,12,275,354,-79,-4.9,2.7,-2.2,-2.7,0.5,1,1,65326,3,78.98,1
"3834",19,2211,11,7,3,4,27,13,357,1,359,1,18,3,1067965,523919,544046,64972,11,5,345,317,28,1.8,-2.3,-0.5,-2.4,1.8,2,1,65326,3,78.98,1
"3835",19,3061,11,10,34,4,20,9,303,2,246,2,18,32,1064381,487089,577292,57007,6,10,329,313,16,1,-0.1,0.9,-2.2,3.2,1,1,65326,3,78.98,1
"3836",19,3071,11,11,4,4,35,8,242,0,245,2,18,4,1064381,487089,577292,57531,6,10,329,313,16,1,-0.1,0.9,-2.2,3.2,1,1,65326,3,78.98,1
"3837",19,3103,11,13,25,4,34,14,362,0,304,1,18,23,1064381,487089,577292,57225,6,10,329,313,16,1,-0.1,0.9,-2.2,3.2,1,1,65326,3,78.98,1
"3838",19,3955,11,16,20,4,37,35,493,2,357,1,18,19,1128798,560280,568518,66203,8,8,388,373,15,0.9,1.6,2.6,2.9,-0.4,1,1,65326,3,78.98,1
"3839",12,1346,13,2,8,4,26,24,391,0,452,2,12,8,1099618,562419,537199,70400,4,12,298,344,-46,-2.9,-0.8,-3.7,-1.5,-2.2,1,1,81441,3,78.98,1
"3840",29,3753,14,2,6,4,28,20,216,0,359,4,27,6,1130143,566192,563951,70799,8,8,306,340,-34,-2.1,1.2,-1,-3,2.1,1,1,68500,3,78.98,1
"3841",29,4864,14,5,1,4,28,18,220,0,447,5,27,1,1052454,553190,499264,68337,4,12,342,435,-93,-5.8,0.3,-5.5,-2.5,-3.1,1,1,68500,3,78.98,1
"3842",26,22,15,2,23,4,33,18,387,0,237,0,24,22,1039856,523531,516325,65530,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,78.98,1
"3843",26,1066,15,1,23,4,31,17,454,0,413,1,24,22,1102843,540870,561973,67532,13,3,386,260,126,7.9,-2.3,5.6,2,3.5,2,1,67594,3,78.98,1
"3844",26,1341,15,2,29,4,42,3,583,1,142,3,24,27,1109699,541393,568306,67727,6,10,310,388,-78,-4.9,2.6,-2.3,-0.7,-1.7,1,1,67594,3,78.98,1
"3845",26,2163,15,3,27,4,15,6,260,3,181,3,24,25,1111845,553152,558693,69144,9,6,416,289,127,7.9,-0.1,7.8,4.7,3.2,2,1,67594,3,78.98,1
"3846",3,265,18,1,6,4,17,6,316,2,189,2,3,6,1064731,554991,509740,69365,10,6,303,265,38,2.4,0.8,3.2,-0.8,4,2,1,71008,1,78.98,1
"3847",3,1374,18,4,24,4,13,3,259,2,152,0,3,22,1097015,563076,533939,70479,6,10,265,299,-34,-2.1,0.3,-1.8,-3.5,1.7,1,1,71008,1,78.98,1
"3848",3,1605,18,2,25,4,28,6,264,1,162,6,3,23,1125187,566547,558640,70744,13,3,353,201,152,9.5,-0.2,9.3,1.5,7.8,2,1,71008,1,78.98,1
"3849",3,2165,18,3,8,4,28,10,273,2,169,3,3,8,1115465,570152,545313,71104,11,5,385,244,141,8.8,1,9.8,4.2,5.6,2,1,71008,1,78.98,1
"3850",3,3775,18,4,5,4,38,10,454,0,315,1,3,5,1096129,568353,527776,71218,10,6,409,302,107,6.7,-2.1,4.6,1.8,2.8,2,1,71008,1,78.98,1
"3851",2,614,19,7,5,4,30,0,393,0,205,1,2,5,1099147,550974,548173,68056,9,6,402,314,88,5.5,-0.4,5.1,3.5,1.5,2,1,71000,1,78.98,1
"3852",2,1611,19,2,32,4,14,3,382,2,351,3,2,30,1126210,563462,562748,70828,7,9,292,328,-36,-2.3,-0.8,-3,-2.8,-0.2,1,1,71000,1,78.98,1
"3853",23,4627,20,7,30,4,24,7,425,1,177,1,22,28,1183037,617434,565603,78527,3,13,246,388,-142,-8.9,1.3,-7.6,-6.4,-1.2,1,1,82500,2,78.98,1
"3854",7,1950,23,7,24,4,38,31,395,1,342,2,7,22,1083308,526320,556988,65868,7,9,380,385,-5,-0.3,-2.1,-2.4,1.6,-4,1,1,65515,1,78.98,1
"3855",28,1615,24,2,33,4,40,7,476,0,218,2,26,31,1084416,531031,553385,64344,14,2,492,303,189,11.8,-1.6,10.2,10,0.2,2,1,70561,2,78.98,1
"3856",28,3515,24,4,9,4,30,21,506,1,319,1,26,9,1052439,513641,538798,68601,9,7,396,348,48,3,-0.3,2.7,0.5,2.1,2,1,70561,2,78.98,1
"3857",32,115,25,9,20,4,41,13,413,0,401,3,30,19,1080729,524775,555954,65589,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,2,1,65890,3,78.98,1
"3858",32,564,25,3,31,2,26,14,252,1,358,4,30,29,1044920,525031,519889,65652,12,4,346,196,150,9.4,-0.6,8.8,-1,9.8,2,2,65890,3,78.98,1
"3859",32,942,25,11,12,4,20,13,282,1,285,3,30,12,1087333,524352,562981,65614,7,9,301,264,37,2.3,-0.7,1.6,-2.9,4.5,1,1,65890,3,78.98,1
"3860",32,1144,25,7,6,4,19,7,293,2,167,2,30,6,1046074,522720,523354,65550,5,11,301,304,-3,-0.2,-2.5,-2.7,-4,1.3,1,1,65890,3,78.98,1
"3861",32,2172,25,4,12,4,30,21,327,3,181,4,30,12,1049053,516088,532965,64122,9,7,361,323,38,2.4,-0.1,2.3,-0.6,2.9,1,1,65890,3,78.98,1
"3862",32,2534,25,11,22,4,38,7,370,0,219,4,30,21,1093669,525194,568475,62720,3,13,244,400,-156,-9.8,4.1,-5.6,-4.6,-1.1,1,1,65890,3,78.98,1
"3863",32,2737,25,6,22,4,31,6,475,1,277,1,30,21,937014,394513,542501,51759,10,6,341,318,23,1.4,-2,-0.6,-1,0.4,1,1,65890,3,78.98,1
"3864",32,3610,25,11,2,4,41,28,410,0,420,3,30,2,1016122,470548,545574,55360,4,12,288,389,-101,-6.3,3.6,-2.7,-2.9,0.3,1,1,65890,3,78.98,1
"3865",32,4393,25,10,6,4,36,10,360,1,283,4,30,6,1054600,484998,569602,62898,9,7,354,369,-15,-0.9,0.7,-0.2,-1.5,1.3,1,1,65890,3,78.98,1
"3866",32,4838,25,3,27,2,30,27,413,1,455,4,30,25,999843,434855,564988,62571,5,11,396,464,-68,-4.3,1.7,-2.6,2,-4.6,1,1,65890,3,78.98,1
"3867",32,4976,25,13,5,4,24,17,315,1,444,4,30,5,999843,434855,564988,52568,5,11,396,464,-68,-4.3,1.7,-2.6,2,-4.6,1,1,65890,3,78.98,1
"3868",18,4818,26,2,1,4,34,0,432,1,137,1,17,1,1102409,579439,522970,66515,13,3,527,384,143,8.9,-0.4,8.5,9.5,-1.1,2,1,70000,2,78.98,1
"3869",22,581,28,5,27,4,32,29,315,0,364,2,21,25,1068183,542796,525387,67734,9,7,432,388,44,2.8,-0.3,2.4,5.8,-3.3,1,1,74295,2,78.98,1
"3870",22,1505,28,13,32,4,10,3,248,0,279,4,21,30,970678,417270,553408,34411,3,13,235,398,-163,-10.2,-0.9,-11.1,-6.2,-4.9,1,1,74295,2,78.98,1
"3871",22,4304,28,3,2,2,45,32,442,0,474,2,21,2,1141039,584876,556163,73003,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,1,1,74295,2,78.98,1
"3872",22,4739,28,15,24,4,31,19,412,3,294,2,21,22,1146046,585113,560933,73018,11,5,448,326,122,7.6,1.5,9.2,7,2.2,2,1,74295,2,78.98,1
"3873",31,570,29,4,9,4,13,10,315,2,366,3,29,9,1073461,528498,544963,66165,7,9,316,369,-53,-3.3,0,-3.3,-1.6,-1.8,1,1,67277,2,78.98,1
"3874",15,2712,30,4,14,4,31,28,337,0,406,2,15,14,1061603,504262,557341,63111,8,8,353,419,-66,-4.1,-0.4,-4.5,-1.2,-3.3,1,1,67264,3,78.98,1
"3875",15,4188,30,14,14,4,51,16,380,2,322,2,15,14,1056511,514268,542243,62372,5,11,376,448,-72,-4.5,-3,-7.5,-0.7,-6.9,1,1,67264,3,78.98,1
"3876",1,1444,31,9,30,4,33,19,370,0,378,4,1,28,920848,401035,519813,43542,5,11,311,387,-76,-4.8,-0.2,-5,-2,-3,1,1,63400,3,78.98,1
"3877",20,4537,32,1,22,2,29,19,470,0,344,0,19,21,1099905,533769,566136,66606,13,3,382,252,130,8.1,1,9.1,2.3,6.8,2,1,66200,1,78.98,1
"3878",24,5258,20,14,19,4,22,21,374,1,362,1,22,18,1116711,628184,488527,78523,7,9,276,359,-83,-5.2,-1.1,-6.3,-5.7,-0.6,1,1,82500,2,79.52,1
"3879",13,4347,22,6,14,4,26,23,414,1,392,1,13,14,1132210,574947,557263,71891,9,7,279,328,-49,-3.1,0.4,-2.6,-5.3,2.7,2,1,71795,3,79.7,1
"3880",13,3507,22,4,30,4,23,20,270,2,476,3,13,28,1103683,573271,530412,71756,2,14,276,428,-152,-9.5,1.9,-7.6,-5,-2.6,1,1,71795,3,79.88,1
"3881",25,39,2,3,10,4,33,24,387,1,263,4,23,10,998655,462515,536140,62078,12,4,479,299,180,11.3,-1.5,9.7,8,1.8,2,1,65000,3,80.06,1
"3882",16,1321,3,1,24,4,27,7,389,1,390,3,16,22,1180710,623325,557385,78014,10,6,403,325,78,4.9,2.1,7,5.1,1.9,1,1,76416,3,80.06,1
"3883",16,3783,3,4,21,2,41,14,443,0,290,3,16,20,1127251,599743,527508,76613,9,7,353,281,72,4.5,1.2,5.7,0,5.7,1,1,76416,3,80.06,1
"3884",11,2142,9,2,12,4,48,25,447,1,311,3,11,12,970445,435979,534466,60285,0,16,268,517,-249,-15.6,2.5,-13.1,-4,-9.1,1,1,65000,2,80.06,1
"3885",21,555,10,3,16,4,41,38,496,1,349,3,20,16,1096069,547488,548581,68436,9,7,381,346,35,2.2,1.8,4,2.1,1.9,1,1,65878,1,80.06,1
"3886",19,391,11,10,24,4,24,0,162,0,254,5,18,22,1119236,587756,531480,74259,11,5,344,290,54,3.4,-0.7,2.7,-0.3,3.1,2,1,65326,3,80.06,1
